 format: day,hour,forecast,value  location:51_129 Start : 20221229 
 30,0500,+13,80.000000 
 30,0500,+14,75.000000 
 30,0500,+15,75.000000 
 30,0500,+16,80.000000 
 30,0500,+17,80.000000 
 30,0500,+18,80.000000 
 30,0500,+19,80.000000 
 30,0500,+20,75.000000 
 30,0500,+21,65.000000 
 30,0500,+22,60.000000 
 30,0500,+23,55.000000 
 30,0500,+24,55.000000 
 30,0500,+25,55.000000 
 30,0500,+26,60.000000 
 30,0500,+27,65.000000 
 30,0500,+28,75.000000 
 30,0500,+29,75.000000 
 30,0500,+30,75.000000 
 30,0500,+31,75.000000 
 30,0500,+32,75.000000 
 30,0500,+33,80.000000 
 30,0500,+34,80.000000 
 30,0500,+35,80.000000 
 30,0500,+36,80.000000 
 30,0500,+37,85.000000 
 30,0500,+38,85.000000 
 30,0500,+39,85.000000 
 30,0500,+40,85.000000 
 30,0500,+41,85.000000 
 30,0500,+42,85.000000 
 30,0500,+43,80.000000 
 30,0500,+44,75.000000 
 30,0500,+45,65.000000 
 30,0500,+46,60.000000 
 30,0500,+47,50.000000 
 30,0500,+48,50.000000 
 30,0500,+49,45.000000 
 30,0500,+50,45.000000 
 30,0500,+51,50.000000 
 30,0500,+52,55.000000 
 30,0500,+53,55.000000 
 30,0500,+54,55.000000 
 30,0500,+55,55.000000 
 30,0500,+56,55.000000 
 30,0500,+57,55.000000 
 30,0500,+58,55.000000 
 30,0800,+6,80.000000 
 30,0800,+7,80.000000 
 30,0800,+8,80.000000 
 30,0800,+9,80.000000 
 30,0800,+10,80.000000 
 30,0800,+11,80.000000 
 30,0800,+12,80.000000 
 30,0800,+13,80.000000 
 30,0800,+14,80.000000 
 30,0800,+15,80.000000 
 30,0800,+16,80.000000 
 30,0800,+17,75.000000 
 30,0800,+18,70.000000 
 30,0800,+19,65.000000 
 30,0800,+20,65.000000 
 30,0800,+21,60.000000 
 30,0800,+22,60.000000 
 30,0800,+23,65.000000 
 30,0800,+24,70.000000 
 30,0800,+25,80.000000 
 30,0800,+26,80.000000 
 30,0800,+27,80.000000 
 30,0800,+28,80.000000 
 30,0800,+29,80.000000 
 30,0800,+30,80.000000 
 30,0800,+31,80.000000 
 30,0800,+32,80.000000 
 30,0800,+33,80.000000 
 30,0800,+34,85.000000 
 30,0800,+35,90.000000 
 30,0800,+36,90.000000 
 30,0800,+37,90.000000 
