 format: day,hour,forecast,value  location:51_129 Start : 20230101 
 Start : 20230103 ,,,
3,200,6,-3
3,200,7,-4
3,200,8,-5
3,200,9,-7
3,200,10,-7
3,200,11,-6
3,200,12,-7
3,200,13,-7
3,200,14,-7
3,200,15,-7
3,200,16,-7
3,200,17,-7
3,200,18,-8
3,200,19,-9
3,200,20,-9
3,200,21,-9
3,200,22,-7
3,200,23,-4
3,200,24,-2
3,200,25,-1
3,200,26,0
3,200,27,0
3,200,28,0
3,200,29,-1
3,200,30,-2
3,200,31,-4
3,200,32,-5
3,200,33,-5
3,200,34,-6
3,200,35,-6
3,200,36,-7
3,200,37,-7
3,200,38,-8
3,200,39,-8
3,200,40,-8
3,200,41,-9
3,200,42,-9
3,200,43,-9
3,200,44,-9
3,200,45,-9
3,200,46,-7
3,200,47,-4
3,200,48,-3
3,200,49,-1
3,200,50,0
3,200,51,1
3,200,52,1
3,200,53,0
3,200,54,-1
3,200,55,-3
3,200,56,-3
3,200,57,-4
3,200,58,-4
3,200,59,-4
3,200,60,-5
3,200,61,-5
3,500,6,-7
3,500,7,-7
3,500,8,-6
3,500,9,-7
3,500,10,-7
3,500,11,-7
3,500,12,-7
3,500,13,-7
3,500,14,-7
3,500,15,-8
3,500,16,-9
3,500,17,-9
3,500,18,-9
3,500,19,-7
3,500,20,-4
3,500,21,-2
3,500,22,-1
3,500,23,0
3,500,24,0
3,500,25,0
3,500,26,-1
3,500,27,-2
3,500,28,-4
3,500,29,-5
3,500,30,-5
3,500,31,-6
3,500,32,-6
3,500,33,-7
3,500,34,-7
3,500,35,-8
3,500,36,-8
3,500,37,-8
3,500,38,-9
3,500,39,-9
3,500,40,-9
3,500,41,-9
3,500,42,-9
3,500,43,-7
3,500,44,-4
3,500,45,-3
3,500,46,-1
3,500,47,0
3,500,48,1
3,500,49,1
3,500,50,0
3,500,51,-1
3,500,52,-3
3,500,53,-3
3,500,54,-4
3,500,55,-4
3,500,56,-4
3,500,57,-5
3,500,58,-5
3,800,6,-7
3,800,7,-7
3,800,8,-8
3,800,9,-8
3,800,10,-8
3,800,11,-8
3,800,12,-8
3,800,13,-9
3,800,14,-9
3,800,15,-9
3,800,16,-8
3,800,17,-5
3,800,18,-3
3,800,19,-2
3,800,20,-1
3,800,21,0
3,800,22,0
3,800,23,-1
3,800,24,-3
3,800,25,-4
3,800,26,-5
3,800,27,-6
3,800,28,-7
3,800,29,-7
3,800,30,-7
3,800,31,-8
3,800,32,-8
3,800,33,-8
3,800,34,-8
3,800,35,-9
3,800,36,-9
3,800,37,-10
3,800,38,-9
3,800,39,-10
3,800,40,-8
3,800,41,-5
3,800,42,-3
3,800,43,-1
3,800,44,0
3,800,45,1
3,800,46,1
3,800,47,0
3,800,48,-1
3,800,49,-3
3,800,50,-3
3,800,51,-4
3,800,52,-4
3,800,53,-4
3,800,54,-4
3,800,55,-5
3,800,56,-6
3,800,57,-5
3,800,58,-5
3,800,59,-5
3,800,60,-5
3,800,61,-4
3,800,62,-4
3,800,63,-4
3,800,64,-3
3,800,65,0
3,800,66,1
3,800,67,2
3,800,68,3
3,800,69,2
3,800,70,3
3,800,71,2
3,800,72,1
3,800,73,1
3,800,74,0
3,800,75,0
3,800,76,0
3,800,77,0
3,800,78,0
3,800,79,0
3,1100,6,-8
3,1100,7,-8
3,1100,8,-8
3,1100,9,-8
3,1100,10,-9
3,1100,11,-9
3,1100,12,-9
3,1100,13,-8
3,1100,14,-5
3,1100,15,-3
3,1100,16,-2
3,1100,17,-1
3,1100,18,0
3,1100,19,0
3,1100,20,-1
3,1100,21,-3
3,1100,22,-4
3,1100,23,-5
3,1100,24,-6
3,1100,25,-7
3,1100,26,-7
3,1100,27,-7
